# field rbandarea 4bandarea 9bandarea NIRonly AWonly uonly gonly ronly ionly 9noAWr
KIDS_335p2_m28p2 3082.19278921 2730.68413591 2505.74785585 3167.72736625 2893.02645499 3446.29053411 3268.19351305 2922.49040603 3154.49040117 2669.18968602
KIDS_335p3_m32p1 2913.2670915 2710.29770275 2710.02978342 3546.54837271 2882.17805665 3494.11899945 3126.58795382 2912.03778691 3029.62072324 2808.67242252
KIDS_335p5_m31p2 3065.2834174 2770.65094175 2770.49898807 3549.69287877 2914.74779069 3526.61678288 3345.96458668 2942.09456718 3171.24032658 2956.54814118
KIDS_335p7_m35p1 3094.29859307 2747.52505543 2747.3051583 3541.99276466 2883.01644149 3494.36276138 3157.15621181 2938.74984355 3053.40389666 2881.78522874
KIDS_335p8_m30p2 3047.97400479 2683.3261736 2683.07177682 3540.20139049 2825.38226371 3518.25045145 3308.35477379 2860.51413133 3128.94029084 2912.504957
KIDS_336p0_m34p1 2914.01963428 2536.43911427 2536.20004642 3536.6639293 2696.79580781 3366.51472783 3044.31568033 2731.90453573 2953.90501228 2717.20553333
KIDS_336p1_m29p2 3163.36759971 2961.5264336 2886.16300837 3460.28612266 3102.59909275 3443.12650115 3342.0079776 3130.18491164 3290.15255543 3001.81795852
KIDS_336p2_m33p1 3114.2024636 2866.3167772 2866.08403175 3542.0920911 3011.26922265 3462.06973696 3327.71438429 3036.12193622 3161.0364179 2978.83359456
KIDS_336p3_m28p2 2915.06228201 2681.07580901 2680.90338707 3541.23495534 2885.80409494 3476.68748962 3200.87552922 2904.03838322 3047.61730483 2798.95414227
KIDS_336p5_m32p1 3147.43327563 2838.03831924 2837.79347601 3546.54930135 2954.17103616 3461.76016871 3239.88334136 2972.30393718 3187.48998156 3029.48663001
KIDS_336p7_m31p2 2962.45447683 2575.64814894 2575.43415441 3549.69113598 2808.79968452 3444.49905817 3149.69996141 2839.33266687 3117.71436808 2785.78658357
KIDS_336p9_m35p1 3016.09334791 2673.34507519 2673.13536767 3541.99228126 2882.51323249 3509.62220506 3335.3314041 2928.79622274 3187.73617323 2908.02514133
KIDS_337p0_m30p2 3101.46285581 2794.35675809 2768.62028347 3513.63233186 2936.95313923 3481.5556681 3289.92526734 2953.28409484 3200.59585559 2974.23926345
KIDS_337p2_m29p2 3004.18729094 2769.07585191 2768.82930405 3541.25214156 2943.04352392 3506.94436025 3284.09656863 2955.8473606 3143.40918105 2932.20350879
KIDS_337p2_m34p1 2868.92854856 2607.28154559 2607.07200344 3536.6639293 2851.69532269 3458.04962409 3232.6140404 2907.3924187 3038.30242374 2735.96555969
KIDS_337p4_m28p2 3233.46087206 2887.54266378 2887.29826579 3541.229269 2981.19058751 3512.51384087 3320.67394885 3002.68332484 3247.32412289 3090.88015061
KIDS_337p4_m33p1 3252.70895658 2886.37267773 2886.11629645 3542.09132783 2982.34270039 3302.65069109 3368.73302249 3156.94418905 3281.46604636 2994.54779253
KIDS_337p6_m27p2 3004.98912803 2780.84899871 1959.86320435 2564.4159674 2947.43578018 3497.83683327 3258.33722146 2997.52112331 3180.06568659 2041.37492075
KIDS_337p6_m32p1 3116.0190383 2756.58907621 2756.34756591 3546.55120952 2939.33905998 3434.58970683 3337.5940064 3004.10197045 3333.33976148 3017.42110118
KIDS_337p9_m31p2 3021.44053983 2681.70559307 2681.47045605 3549.69309503 2842.16081161 3472.20726687 3254.48916162 2870.95593751 3065.54473446 2839.35835079
KIDS_338p1_m30p2 2936.82249342 2578.39394993 2578.24185633 3540.20142865 2767.90035762 3491.16252413 3252.24165928 2797.06940786 3046.32336428 2781.26880811
KIDS_338p1_m35p1 2730.02603466 2526.11929083 2525.94422289 3541.99238303 2799.866882 3426.06869941 3060.92390528 2857.20523035 2978.35737976 2636.27734701
KIDS_338p4_m29p2 3050.95786866 2767.80501289 2767.58806706 3541.2539098 2911.75334286 3509.01894452 3279.16500086 2934.27342442 3159.18339722 2932.33108882
KIDS_338p4_m34p1 3053.41065157 2741.01310584 2740.76201654 3536.6639293 2906.20612419 3423.74563367 3236.98089261 2929.63984868 3193.39736034 2969.4400334
KIDS_338p6_m28p2 3004.77280553 2680.87138075 2680.64195551 3541.23219486 2823.79745494 3429.62529314 3173.21866292 2847.27724258 3046.28838122 2854.09481687
KIDS_338p6_m33p1 2920.35323389 2618.75914281 2618.57851575 3542.09099708 2794.03596983 3391.8049713 3200.23920651 2817.01385874 3016.75905639 2801.19271439
KIDS_339p0_m31p2 3256.13770315 3048.87847581 3048.61684071 3549.69224271 3189.49306047 3531.11833893 3384.96129329 3221.24436909 3338.16998016 3150.30065228
KIDS_339p3_m30p2 3137.10284278 2865.87959077 2865.67397944 3540.19896076 2979.76723508 3495.39320956 3296.08242514 3011.38203346 3169.26560303 3009.16694451
KIDS_339p3_m35p1 2624.90163317 2443.3553591 2443.14222961 3541.99285371 2948.3856274 3426.44445559 3191.64066392 3068.09772157 2990.74187773 2459.69720398
KIDS_339p5_m29p2 2962.19753582 2739.64842318 2739.410602 3541.25261224 2922.11199114 3472.35266918 3250.00133165 2961.5521048 3105.03615237 2861.33217511
KIDS_339p6_m34p1 3182.48464406 2857.16616382 2856.89824449 3536.6639293 3011.08692912 3523.44245854 3300.47498671 3031.45935634 3176.67853805 2986.27428705
KIDS_339p7_m28p2 3128.09108033 2853.70046242 2853.43029146 3541.22542723 3043.24809923 3458.74984494 3334.5414867 3104.31199039 3208.24311348 2954.63203651
KIDS_339p8_m33p1 3096.78760571 2729.68545235 2729.44905594 3542.09037375 2909.47261298 3437.35951255 3250.23190179 3025.54101197 3211.80644941 2913.48268889
KIDS_33p3_m33p1 3105.09328288 2896.90124189 2896.62228064 3542.09097164 3040.21602235 3459.60738777 3262.53997132 3068.96928307 3180.76772656 2983.13170188
KIDS_33p4_m30p2 3086.71506795 2833.48025601 2833.22351855 3540.20136505 2961.50212355 3521.19017306 3333.69359919 2980.45353904 3216.89546638 3006.73323055
KIDS_33p6_m34p1 3126.39996124 2936.12909109 2935.85319563 3536.6639293 3078.59593316 3489.91753441 3325.93370858 3107.18991284 3299.60291636 3070.95392908
KIDS_33p8_m31p2 2933.34879044 2670.92017695 2670.6981554 3549.69141584 2868.31754086 3482.87005148 3178.17104243 2943.95319787 3100.56451638 2794.40091307
KIDS_33p9_m28p2 3132.23343036 2891.23291823 2891.0176007 3541.22682655 3048.29298666 3384.38005299 3337.46392032 3142.49577982 3261.38591211 2985.36302296
KIDS_340p4_m30p2 2873.57551963 2610.2237987 2609.99701945 3540.20160675 2811.09677375 3405.31530034 3074.322085 2860.81681745 3034.40288156 2778.88697083
KIDS_340p5_m35p1 3081.5399545 2772.67114327 2772.44243041 3541.99352793 2932.49861313 3436.59473206 3348.92230866 2961.2487063 3214.74185856 2994.82655024
KIDS_340p6_m29p2 2846.17634488 2628.68024846 2628.45446146 3541.25268857 2836.54309254 3383.15389052 3207.38489643 2895.45879508 2986.57763467 2725.0268669
KIDS_340p8_m28p2 3077.10452279 2724.34158064 2724.10246191 3541.23029941 2881.26482079 3418.3662955 3327.55908497 2903.16168239 3195.70946048 2974.75224226
KIDS_340p8_m34p1 3145.2911041 2788.71498339 2788.45870388 3536.6639293 2911.77345494 3484.77073816 3225.10171534 2949.06017705 3062.04936744 2897.61231384
KIDS_341p0_m33p1 2850.27035469 2604.08660032 2603.82734407 3542.09059001 2799.42311876 3485.67640496 3232.93601173 2823.61218468 2994.37352603 2723.30240578
KIDS_341p2_m32p1 3244.29144812 3039.91551154 3039.67396308 3546.54883067 3147.75590846 3510.32893912 3377.69460016 3170.09917929 3291.95306336 3156.24618167
KIDS_341p4_m31p2 3189.51640371 2825.94052968 2825.73119107 3549.69276428 2952.87952534 3500.96522168 3333.34009223 2975.00733871 3228.57123307 3059.58400335
KIDS_341p6_m30p2 3240.99802874 2851.24306174 2850.98604441 3540.19775225 2933.48077197 3265.57527936 3319.67038038 3125.47434774 3302.64973701 3012.51503924
KIDS_341p8_m29p2 3161.42868609 2915.6073053 2915.4060446 3541.25221789 3052.46953104 3453.02213913 3333.35428899 3142.61554908 3296.99562283 3042.62555348
KIDS_341p8_m35p1 2911.85050671 2425.16007375 2424.98931828 3541.99410038 2592.70223612 3231.99307208 3170.64958361 2760.19460806 3112.43562846 2656.36091596
KIDS_342p0_m34p1 3024.29522082 2613.09354147 2612.81402049 3536.6639293 2804.28731553 3487.73451539 3176.89122231 2842.57315371 3107.96689287 2850.27025292
KIDS_342p2_m33p1 2891.12478879 2572.23917098 2572.00500077 3542.09103525 2755.39692998 3411.35785365 3184.71325555 2824.64737783 2995.35175404 2707.74512272
KIDS_342p4_m32p1 2935.34132355 2557.26326815 2557.04563538 3546.5510187 2734.16938966 3393.76520551 3139.96880739 2829.13716685 3057.34928572 2739.98915815
KIDS_342p5_m31p2 3123.52752159 2899.42823976 2899.12895018 3549.69219183 3044.08868482 3505.57699344 3311.53224025 3077.33374449 3194.46602274 2998.80893229
KIDS_342p7_m30p2 3052.33665903 2741.1987959 2740.971088 3540.20146682 2890.38402575 3523.37288678 3225.32489452 2918.66797923 3131.60218337 2920.62091152
KIDS_342p9_m29p2 3028.60464992 2775.19044487 2775.06230512 3541.25219245 2963.99728049 3426.54150495 3287.34550229 3035.20281048 3192.95623036 2876.23764115
KIDS_343p0_m35p1 3162.10954541 2671.7761042 2671.50350351 3541.99299364 2807.00959518 3319.89523875 3315.33840947 3000.03367001 3243.8701758 2879.24121002
KIDS_343p1_m28p2 3140.84502481 2849.54020106 2849.33129497 3541.23019764 3019.30461436 3497.24026404 3278.21171894 3038.34081606 3155.8108398 2948.56195472
KIDS_343p2_m34p1 3225.0554741 2716.51980182 2716.31258764 3536.6639293 2821.37615678 3517.13964401 3317.34954084 2843.72861225 3079.1939526 2933.64664254
KIDS_343p4_m33p1 3144.23733812 2576.90758985 2576.67390303 3542.09126423 2711.77497996 3413.52016271 3301.37061655 2806.24131638 3117.34252999 2889.53501879
KIDS_343p7_m31p2 2942.14066849 2657.45946025 2627.40121705 3507.85926257 2910.01401076 3452.14637967 3208.54420946 2968.31224327 3129.37361005 2787.41180731
KIDS_343p9_m30p2 2810.11651036 2650.12350067 2549.24961681 3395.93016055 2976.78917204 3427.70408731 3349.12708039 3024.73629991 3146.64198435 2591.74345868
KIDS_344p1_m29p2 2409.01886624 2111.29932036 2111.17713408 3541.25460946 2639.93522624 3113.34925867 3221.09919577 2991.89564436 3101.24147031 2210.05120836
KIDS_344p2_m35p1 3043.45594946 2792.28624457 2792.06817928 3541.99202684 2940.27304398 3486.28773068 3251.37846827 2993.90627961 3182.22556591 2932.53769239
KIDS_344p4_m34p1 3159.30639765 2875.66642509 2875.35424902 3536.60864335 3074.26262653 3483.56847865 3332.63952791 3096.84894691 3257.36208467 3017.91012614
KIDS_344p6_m33p1 2989.53880407 2687.5925163 2687.34656633 3542.09158225 2873.89610436 3446.34112597 3238.87336145 2897.96561727 3131.77862519 2900.31874299
KIDS_344p7_m32p1 3218.21894535 2815.12289098 2814.91618565 3546.54828366 2953.85054048 3450.62680476 3367.00024176 2972.75867875 3275.96660817 3094.24737788
KIDS_344p9_m31p2 3024.9564769 2746.90773806 2746.65713217 3549.69505408 2945.55342462 3423.2913119 3259.94378333 2967.00405507 3187.93486427 2933.76343507
KIDS_345p0_m30p2 3024.5658879 2758.19585433 2757.92628126 3540.20179756 3019.27215009 3490.08542764 3346.91477737 3041.28612223 3235.18656714 2933.17858198
KIDS_345p2_m29p2 2761.77866628 2453.58501531 2453.31078631 3541.25165816 2746.19114514 3414.86940193 3110.10613856 2832.58120419 3011.49694326 2613.76695894
KIDS_345p3_m28p2 3062.61623288 2599.97759233 2599.71986261 3541.22882376 2735.67176562 3461.21777869 3248.8352637 2750.27089458 3081.57384354 2891.95395082
KIDS_345p4_m35p1 2795.78477916 2545.04302517 2544.82302627 3541.99266289 2819.67954217 3357.10335711 3036.74570319 2926.47281353 3041.55088672 2644.40247345
KIDS_345p6_m34p1 3099.82178157 2735.66193221 2735.45918313 3536.6639293 2880.5349852 3381.34996061 3229.64361003 2904.90554321 3169.57375923 2944.06039867
KIDS_345p7_m33p1 3194.6002559 2978.96535983 2978.73021009 3542.09195117 3111.1071628 3430.68143797 3339.23878249 3135.9344596 3280.41763597 3101.32422114
KIDS_345p9_m32p1 3087.79019267 2779.20214909 2778.94974952 3546.54829638 2961.8538114 3503.23736481 3293.32778298 2985.69907656 3166.49176471 2945.4041551
KIDS_346p0_m31p2 3116.90788779 2827.56367987 2827.29132088 3549.69178475 2971.44275611 3504.61338198 3244.18174126 3000.54354487 3126.00125617 2945.82776811
KIDS_346p2_m30p2 2980.19117884 2589.44439768 2589.29316911 3540.19851552 2762.53625934 3433.1577931 3214.59959837 2800.30490803 3162.44073954 2877.57067368
KIDS_346p3_m29p2 3128.45491683 2721.4933111 2721.19890642 3541.25303204 2917.87055637 3530.30538359 3222.54706177 3096.66133596 3275.88287782 2869.83106052
KIDS_346p5_m28p2 3076.377524 2609.13068632 2608.8912114 3541.22837853 2772.35829298 3441.75768413 3268.39286558 2878.69399869 3086.30346367 2793.38160858
KIDS_346p6_m35p1 3062.44916652 2565.18555647 2564.94327018 3541.99258657 2731.20559971 3529.96038705 3242.09874833 2917.16925423 2975.16313416 2756.93070165
KIDS_346p8_m34p1 3258.92384279 2921.49519533 2921.2416127 3536.6639293 3020.56993242 3444.49089122 3409.56144192 3094.47282141 3278.98288543 3088.54765852
KIDS_346p9_m33p1 3250.99856501 3038.80511118 3038.54772493 3542.09069178 3185.91449737 3490.16792405 3399.97501598 3209.5309479 3340.03204554 3154.15430941
KIDS_347p1_m32p1 3021.07946381 2755.47767088 2755.23216615 3546.55034448 2938.57842658 3466.93593094 3352.76985966 2965.23453577 3178.87803092 2924.28870049
KIDS_347p2_m31p2 3084.96891733 2838.16600103 2837.93578708 3549.69188652 2986.9444988 3475.10946121 3251.80676265 3013.97859037 3123.41686064 2936.38426386
KIDS_347p3_m30p2 2789.39421441 2485.49706789 2485.25595195 3540.20158131 2740.0966897 3419.81400885 3189.05519982 2762.28285481 3026.27823853 2695.41752628
KIDS_347p5_m29p2 3022.49192696 2786.47136099 2786.19668676 3541.25322286 2960.11956774 3418.84954507 3289.69231835 3042.22273949 3178.05019188 2910.43455797
KIDS_347p8_m35p1 3150.19664448 2925.20451873 2924.92976817 3541.99323534 3073.60775644 3524.57981493 3310.36278849 3099.1949997 3233.6384715 3056.2876581
KIDS_348p0_m34p1 3187.16586037 2782.48785948 2782.22262431 3536.6639293 2889.09962603 3298.00669676 3302.97168289 3090.58863362 3225.94057086 2897.37847438
KIDS_348p1_m33p1 3149.59043264 2884.70701358 2884.46458736 3542.09045007 3007.39284561 3521.0478111 3311.022976 3030.96530654 3223.26964633 3033.42554403
KIDS_348p2_m32p1 3148.33492256 2941.82879772 2941.59690459 3546.54964482 3126.14626411 3459.78101822 3343.40551889 3160.75680787 3281.65621425 3056.92147475
KIDS_348p3_m31p2 3208.19484958 2920.45009244 2879.46637369 3507.45315382 3060.74653482 3534.76344616 3328.08011624 3095.19834456 3225.45300883 3007.39283289
KIDS_348p5_m30p2 3088.92523383 2898.64454298 2814.79599659 3399.64336389 3043.15164776 3463.4288096 3276.60809565 3081.74604922 3156.23152695 2887.73719501
KIDS_348p6_m29p2 3189.77569812 2922.34472387 2922.11196569 3541.25183625 3048.65444432 3508.47208939 3346.93969803 3074.65180348 3243.07987676 3076.1233562
KIDS_348p7_m28p2 3047.43555832 2842.3347092 2842.11387071 3541.23227119 3031.70491195 3427.23891443 3260.81192285 3090.36602689 3174.58376538 2921.36139469
KIDS_349p1_m35p1 3226.1243782 2980.97278936 2980.70109186 3541.99454562 3139.2228287 3501.94545963 3409.32452394 3154.06747511 3344.08473718 3153.89063894
KIDS_349p2_m34p1 3176.70890334 2615.65628567 2615.40608685 3536.6639293 2728.20448602 3290.99737716 3262.64858417 2930.00769233 3121.89521219 2782.22320948
KIDS_349p3_m33p1 3205.43889715 2898.91832674 2898.69555463 3542.08991579 3025.86611269 3513.87511427 3324.34753865 3045.04111442 3242.44445725 3048.39289827
KIDS_349p4_m32p1 3015.22197723 2720.75710222 2720.54945552 3546.54860169 2910.6564396 3454.04519635 3212.24105345 2986.17128421 3191.8583603 2901.33496897
KIDS_349p5_m31p2 3273.06483364 3002.05926528 3001.83960985 3549.6916321 3118.80533058 3539.57103398 3325.5125253 3140.08479848 3263.87349998 3093.80973349
KIDS_349p6_m30p2 3195.85604585 3021.26592986 3021.01384832 3540.20195022 3128.85186639 3458.31798865 3300.49074816 3162.60049126 3264.92725323 3112.6000361
KIDS_349p7_m29p2 3111.73754475 2948.93075246 2948.64685542 3541.25114931 3112.01930465 3455.7129722 3307.15490585 3132.95264383 3242.56749584 3048.17945074
KIDS_349p8_m28p2 2985.19841178 2831.23796933 2830.98885181 3541.22839125 3066.82825643 3465.30798488 3222.09444463 3113.42094213 3231.0498144 2879.44110956
KIDS_34p1_m32p1 3190.04235805 2986.57531943 2986.27692032 3546.54843632 3125.26381335 3501.34787271 3348.62165792 3142.1255446 3297.40140084 3119.78068363
KIDS_34p2_m29p2 3086.32947835 2948.55505988 2948.32571096 3541.2521034 3088.77920819 3460.42267107 3304.55164492 3102.13620968 3228.93981455 3048.8479197
KIDS_34p5_m30p2 3085.08928448 2908.30331387 2907.99925387 3540.19939327 3058.66061604 3483.93211162 3266.29145249 3079.93666196 3184.69440286 2992.11330258
KIDS_34p5_m33p1 3071.55544683 2822.42793826 2822.18815803 3542.0921547 2960.82977466 3494.89545792 3146.62833459 3079.69616935 3163.1429576 2912.97716465
KIDS_34p8_m34p1 3081.92595118 2924.77951913 2924.50943721 3536.6632678 3093.38380524 3488.33766144 3313.81163441 3113.35860869 3306.0457776 3013.08553019
KIDS_350p3_m35p1 3018.54966729 2862.75148222 2862.52294746 3541.99299364 3016.86348399 3522.01200773 3469.02988946 3036.71035122 3163.9352157 2942.24739861
KIDS_350p4_m34p1 3085.23748543 2905.94587569 2905.70182117 3536.6639293 3059.41509243 3485.2546874 3288.14745387 3095.29295146 3205.31036304 3002.35625234
KIDS_350p5_m33p1 2880.27066595 2772.60194042 2772.38519813 3542.08997939 3004.46188885 3446.30321706 3187.71122713 3033.6460136 3090.05843042 2802.64183978
KIDS_350p6_m32p1 3165.13706813 2796.1286308 2795.84073933 3546.49697942 2919.83838508 3444.65423029 3332.44754089 3002.01190458 3240.4214062 2991.12185732
KIDS_350p7_m31p2 2877.81508439 2641.70624663 2641.31270633 3549.55410417 2809.38252768 3463.23365503 3154.97684375 2828.03923317 3040.95580586 2809.65489939
KIDS_350p8_m30p2 3056.13377082 2863.90432021 2863.67301224 3540.19833742 3011.23552442 3429.69936817 3237.32363751 3028.50429307 3142.31180711 2957.26395811
KIDS_350p9_m29p2 3101.68184974 2782.91031487 2782.71284506 3541.25230694 2962.32255891 3492.33656822 3331.97238195 2986.5186596 3217.60698357 2971.25753673
KIDS_351p0_m28p2 3165.04364429 2938.15036118 2937.9106064 3541.23234751 3073.18668765 3487.3591154 3318.61376488 3088.61486415 3236.2678616 3056.14394771
KIDS_351p5_m35p1 3095.44194112 2738.08298867 2737.88757967 3541.99229398 2866.74192946 3308.53444677 3296.97121102 3009.17341956 3223.84347022 2904.42843793
KIDS_351p6_m34p1 3228.70930801 2987.82730576 2987.53488557 3536.6639293 3131.90325392 3507.55791217 3376.04799224 3153.05423859 3345.87912626 3156.52047428
KIDS_351p7_m33p1 3324.68391028 3058.84352018 3058.57686024 3542.09064089 3156.51262535 3524.22137218 3374.45169631 3184.87159522 3312.19031606 3182.59456719
KIDS_351p8_m31p2 3104.27900455 2792.9921772 2792.75277861 3549.69437986 2902.14585077 3425.42385355 3309.34057087 2925.38215633 3170.13109656 3004.96011117
KIDS_351p8_m32p1 2912.47303973 2763.27077631 2763.05540789 3546.54951761 2967.55564246 3442.15776308 3204.45170075 2993.54806583 3082.17331319 2837.00423282
KIDS_351p9_m30p2 3252.55312297 2877.06246528 2876.81157953 3540.20179756 3001.595479 3529.89115876 3397.84686311 3016.69944526 3355.96643323 3172.37924767
KIDS_352p0_m29p2 3139.46935112 2913.96433561 2913.6833517 3541.25243415 3083.84200496 3527.70857226 3343.87515687 3099.34887426 3301.26800806 3060.2153521
KIDS_352p1_m28p2 3202.25543905 2988.72796044 2988.46838616 3541.24793087 3141.80564681 3507.68696784 3401.18843191 3164.41646806 3301.46171242 3108.9227699
KIDS_352p7_m35p1 3075.88225297 2872.75954939 2872.49956804 3541.99215405 3079.07359816 3496.56580344 3318.6151642 3099.34825092 3247.22905803 2993.52711416
KIDS_352p8_m34p1 3281.195939 2963.57719123 2963.3035474 3536.6639293 3080.78887465 3504.17667895 3401.03801749 3100.07727237 3313.72813304 3150.86008859
KIDS_352p9_m32p1 3174.65154346 2898.62729315 2898.40552602 3546.55040809 3045.81599547 3533.46833526 3331.26067393 3063.12894455 3228.51426794 3052.03478706
KIDS_352p9_m33p1 3117.1479606 2831.92905642 2831.73456335 3542.09098436 3081.23449518 3495.57853071 3410.43293981 3099.81983524 3330.40105756 3028.63119888
KIDS_353p0_m31p2 3094.5230698 2828.03060826 2827.76366846 3549.69132679 2978.08856996 3392.29654048 3220.11624822 3018.62823288 3158.59060616 2963.42079789
KIDS_353p1_m30p2 3071.46454177 2888.64450283 2888.35924463 3540.19807028 3067.33670653 3493.51394523 3438.94736166 3079.42489165 3209.86496612 2983.66474188
KIDS_353p2_m28p2 3219.24232059 3049.34961489 3049.08483768 3541.22930717 3192.37011788 3512.33734817 3363.7150911 3209.16969378 3345.69865185 3166.70733666
KIDS_353p2_m29p2 3132.9506975 2845.95960259 2845.70137675 3541.25295571 3024.26951145 3493.58286821 3335.53309732 3038.60128081 3286.56055884 3061.80260332
KIDS_353p9_m35p1 3027.38896964 2774.88419684 2774.63248421 3541.99282827 2962.52974764 3394.92418779 3236.74947015 3009.23953117 3186.7848122 2949.86990122
KIDS_354p0_m34p1 3026.46831737 2758.09603177 2757.8518246 3536.6639293 2915.95596552 3465.42813578 3288.2415901 2971.72277321 3153.78132643 2908.18610155
KIDS_354p1_m32p1 3032.81323878 2854.23291725 2853.99833996 3546.54843632 3033.38314456 3425.10934952 3281.79660443 3061.39762674 3179.87747775 2949.50983017
KIDS_354p1_m33p1 3147.92138467 2839.56730777 2839.34105008 3542.09188756 2976.48372544 3520.7446543 3292.79667658 2999.20932927 3283.20163845 3053.84221527
KIDS_354p2_m30p2 3035.0647101 2750.87683928 2750.63802585 3540.20153042 2925.01242995 3510.34607446 3355.00371224 2931.69181481 3133.96978572 2927.88887676
KIDS_354p2_m31p2 3166.74100944 2902.00236935 2901.73635819 3549.69226816 3046.59581232 3527.69476985 3318.74095055 3064.78692514 3259.86138869 3057.30967218
KIDS_354p3_m29p2 3063.01236828 2800.62296125 2800.41154911 3541.25196347 2965.73111707 3434.31035122 3245.24578589 2989.05531279 3157.15097071 2941.64248433
KIDS_354p4_m28p2 3206.96878888 2978.34196177 2978.11779035 3541.23251289 3113.85150086 3492.96000444 3370.84858147 3132.57604805 3314.9005361 3133.99850999
KIDS_355p1_m35p1 3204.85261929 2913.04587137 2912.75949372 3541.99285371 3039.63476933 3498.85117652 3358.39163677 3056.74201803 3321.39956104 3132.3701187
KIDS_355p2_m33p1 3074.17165786 2809.17568241 2808.97719491 3542.09312151 2975.37669617 3384.37605856 3245.64491076 3005.40985334 3205.47932484 2992.01457403
KIDS_355p2_m34p1 3120.12388649 2893.56901039 2893.31022482 3536.6639293 3039.38800522 3491.13554266 3317.76173029 3057.88376321 3195.13409734 3015.01181175
KIDS_355p3_m31p2 3123.8197764 2744.89897282 2744.68803135 3549.69268795 2855.29686012 3499.15055516 3266.0147556 2878.00959018 3191.90493228 2951.96822309
KIDS_355p3_m32p1 2946.22466678 2732.68675686 2732.48029322 3546.54837271 2878.55181483 3393.69478143 3185.70450999 2954.47314983 3069.94154488 2826.59221949
KIDS_355p4_m29p2 2984.74110055 2681.2224071 2680.99291825 3541.25380803 2853.84229009 3428.17263128 3179.76866136 2888.46717054 3078.27017094 2835.26168228
KIDS_355p4_m30p2 3175.37914014 2954.7065695 2954.45481871 3540.19777769 3095.04449544 3502.86935578 3402.72057527 3109.81504137 3277.68810528 3103.71596816
KIDS_355p5_m28p2 3211.1275237 2917.21100491 2916.98332246 3541.22892553 3056.66190047 3463.07951333 3366.51325218 3077.39634508 3337.54555169 3132.37164523
KIDS_356p4_m33p1 3120.33677429 2890.93755947 2890.66941116 3542.09204021 3038.29122916 3454.99545064 3305.50652969 3073.88725197 3238.56693532 3030.71435718
KIDS_356p4_m34p1 3245.23648676 2892.41468403 2892.20386977 3536.6639293 3025.85435838 3481.88950822 3354.21446906 3045.5735947 3302.30575816 3099.84099045
KIDS_356p4_m35p1 3286.87340913 3116.58363938 3116.30673895 3541.99457106 3241.36643212 3502.09068384 3437.33197135 3270.2106615 3363.06880776 3209.4679784
KIDS_356p5_m31p2 3275.30821434 2864.1619736 2863.87928506 3549.69146673 2960.48073281 3531.25230495 3345.83700666 2982.37502474 3290.91991831 3147.86644219
KIDS_356p5_m32p1 3113.10283802 2835.97639247 2835.77234585 3546.54930135 2983.66279555 3526.8587257 3319.3219237 3003.21979954 3222.16477965 3028.84565137
KIDS_356p6_m28p2 3079.27950207 2784.02462061 2783.84560913 3541.23200404 3035.98201671 3495.96240296 3379.18064222 3053.60290573 3245.50144207 2944.12082395
KIDS_356p6_m29p2 3121.80196644 2926.81181843 2926.54041352 3541.25170904 3112.05346083 3495.44681632 3305.72164368 3125.99408146 3263.70204484 3036.72274158
KIDS_357p6_m32p1 2918.1522145 2736.70142509 2736.43139406 3546.55120952 2930.52049305 3430.41370946 3205.71596295 2955.66560136 3108.89232828 2866.39734
KIDS_357p6_m33p1 3100.07388855 2897.56398634 2538.28277221 3001.46539292 3062.3672044 3412.47030211 3284.2056776 3089.57037226 3228.50145778 2592.69807632
KIDS_357p6_m34p1 3030.30008147 2795.11913429 2700.82309538 3438.30792228 2984.24605851 3457.95603487 3302.63239813 3009.95415232 3187.1804006 2849.46412882
KIDS_357p6_m35p1 3064.49958068 2793.70795597 2793.46161165 3541.99309541 2991.56625663 3485.15321109 3296.29790804 3015.57617113 3172.82982943 2932.57155599
KIDS_357p7_m29p2 3087.49069955 2827.49740288 2827.25721558 3541.25279034 3026.83628824 3494.83040215 3324.71928769 3045.91555089 3249.04883844 2997.53417517
KIDS_357p7_m30p2 3099.85371156 2846.57345981 2846.3321785 3540.19787946 2997.15495885 3483.60470838 3381.49148297 3016.39411315 3209.4397757 2996.40976887
KIDS_357p7_m31p2 3195.24305366 2962.38638072 2962.11858861 3549.69243353 3090.78928371 3447.00811928 3332.10072524 3111.4491826 3203.84863103 3046.07618036
KIDS_358p8_m30p2 3149.94628028 2963.50728872 2963.28367703 3540.06663576 3092.09983803 3484.93241076 3336.46285791 3116.76878243 3253.21088075 3082.77292277
KIDS_358p8_m31p2 3051.6474801 2659.47791898 2659.24213318 3549.66405273 2831.75279271 3529.02700095 3348.49468851 2859.66694348 3155.33828868 2918.92090037
KIDS_358p8_m32p1 2992.34389816 2735.38214408 2735.13699555 3547.08795137 2933.95780093 3425.06088208 3244.79243093 2986.25289014 3162.58855885 2886.20428838
KIDS_358p8_m33p1 3163.61409668 2871.40227042 2182.04930736 2625.45562484 3022.18085763 3516.66593527 3364.46863885 3047.92519389 3283.4382384 2306.47651959
KIDS_358p8_m34p1 3265.06303838 2972.25461743 2818.1673455 3347.85793328 3122.15105918 3523.48744039 3389.08710587 3146.45380095 3302.62145798 2945.84365678
KIDS_358p8_m35p1 3149.62326583 2988.91849724 2988.62949904 3542.68438604 3186.02093491 3531.91054613 3409.20527624 3208.191364 3285.1472561 3044.12203957
